Arrangement,Model,Study,Selected_C,Fold_AUC,Fold_AUPRC,Fold_F1,Feature,Feature_Type,Species,Species_clean,Species_key,Coefficient,AbsCoefficient,IsNonZero,Direction,AbsCoefRank
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,PA_Parvimonas micra,PA,Parvimonas micra,Parvimonas micra,parvimonas micra,0.4397669107638324,0.4397669107638324,True,CRC-associated,1
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,rCLR_Eubacterium ventriosum,rCLR,Eubacterium ventriosum,Eubacterium ventriosum,eubacterium ventriosum,-0.14692010051053478,0.14692010051053478,True,Control-associated,2
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,PA_Streptococcus salivarius,PA,Streptococcus salivarius,Streptococcus salivarius,streptococcus salivarius,-0.12551011802249318,0.12551011802249318,True,Control-associated,3
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,rCLR_Ruthenibacterium lactatiformans,rCLR,Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,ruthenibacterium lactatiformans,0.11400302109134892,0.11400302109134892,True,CRC-associated,4
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,rCLR_Lachnospira eligens,rCLR,Lachnospira eligens,Lachnospira eligens,lachnospira eligens,-0.06005678169185858,0.06005678169185858,True,Control-associated,5
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,PA_Collinsella aerofaciens,PA,Collinsella aerofaciens,Collinsella aerofaciens,collinsella aerofaciens,0.04719456411594883,0.04719456411594883,True,CRC-associated,6
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,rCLR_Odoribacter splanchnicus,rCLR,Odoribacter splanchnicus,Odoribacter splanchnicus,odoribacter splanchnicus,0.04203893980830895,0.04203893980830895,True,CRC-associated,7
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,rCLR_Lachnospira pectinoschiza,rCLR,Lachnospira pectinoschiza,Lachnospira pectinoschiza,lachnospira pectinoschiza,-0.03253034011738862,0.03253034011738862,True,Control-associated,8
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,rCLR_Fusicatenibacter saccharivorans,rCLR,Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,fusicatenibacter saccharivorans,-0.02702648118764164,0.02702648118764164,True,Control-associated,9
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,rCLR_Roseburia intestinalis,rCLR,Roseburia intestinalis,Roseburia intestinalis,roseburia intestinalis,-0.021577832542968207,0.021577832542968207,True,Control-associated,10
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,rCLR_Paraprevotella xylaniphila,rCLR,Paraprevotella xylaniphila,Paraprevotella xylaniphila,paraprevotella xylaniphila,-0.016039169261136126,0.016039169261136126,True,Control-associated,11
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,PA_Bifidobacterium bifidum,PA,Bifidobacterium bifidum,Bifidobacterium bifidum,bifidobacterium bifidum,-0.009894983120822235,0.009894983120822235,True,Control-associated,12
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,PA_Bacteroides salyersiae,PA,Bacteroides salyersiae,Bacteroides salyersiae,bacteroides salyersiae,0.009606174787587678,0.009606174787587678,True,CRC-associated,13
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,PA_Bifidobacterium pseudocatenulatum,PA,Bifidobacterium pseudocatenulatum,Bifidobacterium pseudocatenulatum,bifidobacterium pseudocatenulatum,-0.005408052350282132,0.005408052350282132,True,Control-associated,14
OnlyMale,LASSO_LogisticRegression,WirbelJ_2018,0.03,0.8003003003003003,0.850605898008823,0.6984126984126984,Age,covariate,Age,Age,age,0.00032406069329239,0.00032406069329239,True,CRC-associated,15
